Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.343411	l3-1	0	1	LastDelay	0	0	1	0
0.343411	l3-1	0	1	FullDelay	0	0	1	0
0.343551	l3-2	0	44	LastDelay	0	0	1	0
0.343551	l3-2	0	44	FullDelay	0	0	1	0
0.344027	l3-1	0	48	LastDelay	0	0	1	0
0.344027	l3-1	0	48	FullDelay	0	0	1	0
0.345035	l3-4	0	79	LastDelay	0.005776	5776	1	2
0.345035	l3-4	0	79	FullDelay	0.005776	5776	1	2
0.345119	l3-1	0	12	LastDelay	0	0	1	0
0.345119	l3-1	0	12	FullDelay	0	0	1	0
0.345354	l3-1	0	84	LastDelay	0.00866399	8663.99	1	3
0.345354	l3-1	0	84	FullDelay	0.00866399	8663.99	1	3
0.345894	l3-3	0	1	LastDelay	0.00635012	6350.12	1	2
0.345894	l3-3	0	1	FullDelay	0.00635012	6350.12	1	2
0.345894	l3-4	0	4	LastDelay	0.00291581	2915.81	1	1
0.345894	l3-4	0	4	FullDelay	0.00291581	2915.81	1	1
0.346309	l3-3	0	3	LastDelay	0	0	1	0
0.346309	l3-3	0	3	FullDelay	0	0	1	0
0.346753	l3-4	0	2	LastDelay	0.00336437	3364.37	1	1
0.346753	l3-4	0	2	FullDelay	0.00336437	3364.37	1	1
0.346775	l3-3	0	39	LastDelay	0	0	1	0
0.346775	l3-3	0	39	FullDelay	0	0	1	0
0.347612	l3-4	0	30	LastDelay	0.00318352	3183.52	1	1
0.347612	l3-4	0	30	FullDelay	0.00318352	3183.52	1	1
0.349367	l3-1	0	21	LastDelay	0	0	1	0
0.349367	l3-1	0	21	FullDelay	0	0	1	0
0.349698	l3-3	0	22	LastDelay	0.005776	5776	1	2
0.349698	l3-3	0	22	FullDelay	0.005776	5776	1	2
0.350557	l3-3	0	85	LastDelay	0.00646844	6468.44	1	2
0.350557	l3-3	0	85	FullDelay	0.00646844	6468.44	1	2
0.351438	l3-2	0	60	LastDelay	0	0	1	0
0.351438	l3-2	0	60	FullDelay	0	0	1	0
0.352018	l3-1	0	6	LastDelay	0	0	1	0
0.352018	l3-1	0	6	FullDelay	0	0	1	0
0.352561	l3-2	0	40	LastDelay	0	0	1	0
0.352561	l3-2	0	40	FullDelay	0	0	1	0
0.353402	l3-4	0	61	LastDelay	0.005776	5776	1	2
0.353402	l3-4	0	61	FullDelay	0.005776	5776	1	2
0.354261	l3-3	0	17	LastDelay	0.00413419	4134.19	1	2
0.354261	l3-3	0	17	FullDelay	0.00624441	6244.41	2	2
0.355201	l3-3	0	2	LastDelay	0	0	1	0
0.355201	l3-3	0	2	FullDelay	0	0	1	0
0.356181	l3-2	0	12	LastDelay	0	0	1	0
0.356181	l3-2	0	12	FullDelay	0	0	1	0
0.358266	l3-4	0	1	LastDelay	0.002888	2888	1	1
0.358266	l3-4	0	1	FullDelay	0.002888	2888	1	1
0.358541	l3-2	0	3	LastDelay	0	0	1	0
0.358541	l3-2	0	3	FullDelay	0	0	1	0
0.36212	l3-3	0	2	LastDelay	0	0	1	0
0.36212	l3-3	0	2	FullDelay	0	0	1	0
0.362313	l3-1	0	6	LastDelay	0	0	1	0
0.362313	l3-1	0	6	FullDelay	0	0	1	0
0.362787	l3-3	0	2	LastDelay	0	0	1	0
0.362787	l3-3	0	2	FullDelay	0	0	1	0
0.363369	l3-4	0	10	LastDelay	0.002888	2888	1	1
0.363369	l3-4	0	10	FullDelay	0.002888	2888	1	1
0.363636	l3-4	0	4	LastDelay	0	0	1	0
0.363636	l3-4	0	4	FullDelay	0	0	1	0
0.364594	l3-3	0	35	LastDelay	0	0	1	0
0.364594	l3-3	0	35	FullDelay	0	0	1	0
0.365614	l3-3	0	29	LastDelay	0	0	1	0
0.365614	l3-3	0	29	FullDelay	0	0	1	0
0.36576	l3-1	0	76	LastDelay	0	0	1	0
0.36576	l3-1	0	76	FullDelay	0	0	1	0
0.367568	l3-2	0	34	LastDelay	0.002888	2888	1	1
0.367568	l3-2	0	34	FullDelay	0.002888	2888	1	1
0.367601	l3-4	0	18	LastDelay	0	0	1	0
0.367601	l3-4	0	18	FullDelay	0	0	1	0
0.370168	l3-3	0	37	LastDelay	0.00866399	8663.99	1	3
0.370168	l3-3	0	37	FullDelay	0.00866399	8663.99	1	3
0.370211	l3-2	0	41	LastDelay	0	0	1	0
0.370211	l3-2	0	41	FullDelay	0	0	1	0
0.370684	l3-4	0	5	LastDelay	0.002888	2888	1	1
0.370684	l3-4	0	5	FullDelay	0.002888	2888	1	1
0.371544	l3-4	0	89	LastDelay	0.00893124	8931.24	1	3
0.371544	l3-4	0	89	FullDelay	0.00893124	8931.24	1	3
0.372384	l3-1	0	26	LastDelay	0.00866399	8663.99	1	3
0.372384	l3-1	0	26	FullDelay	0.00866399	8663.99	1	3
0.372409	l3-1	0	1	LastDelay	0	0	1	0
0.372409	l3-1	0	1	FullDelay	0	0	1	0
0.373139	l3-1	0	5	LastDelay	0	0	1	0
0.373139	l3-1	0	5	FullDelay	0	0	1	0
0.373243	l3-1	0	28	LastDelay	0.00358194	3581.94	1	1
0.373243	l3-1	0	28	FullDelay	0.00358194	3581.94	1	1
0.374342	l3-3	0	26	LastDelay	0.005776	5776	1	2
0.374342	l3-3	0	26	FullDelay	0.005776	5776	1	2
0.375201	l3-3	0	65	LastDelay	0.00599566	5995.66	1	2
0.375201	l3-3	0	65	FullDelay	0.00599566	5995.66	1	2
0.375447	l3-4	0	11	LastDelay	0	0	1	0
0.375447	l3-4	0	11	FullDelay	0	0	1	0
0.375683	l3-3	0	50	LastDelay	0	0	1	0
0.375683	l3-3	0	50	FullDelay	0	0	1	0
0.376618	l3-2	0	89	LastDelay	0.005776	5776	1	2
0.376618	l3-2	0	89	FullDelay	0.005776	5776	1	2
0.380603	l3-2	0	38	LastDelay	0.002888	2888	1	1
0.380603	l3-2	0	38	FullDelay	0.002888	2888	1	1
0.382309	l3-1	0	14	LastDelay	0	0	1	0
0.382309	l3-1	0	14	FullDelay	0	0	1	0
0.383081	l3-2	0	2	LastDelay	0.002888	2888	1	1
0.383081	l3-2	0	2	FullDelay	0.002888	2888	1	1
0.383839	l3-1	0	9	LastDelay	0	0	1	0
0.383839	l3-1	0	9	FullDelay	0	0	1	0
0.384735	l3-3	0	3	LastDelay	0	0	1	0
0.384735	l3-3	0	3	FullDelay	0	0	1	0
0.384995	l3-2	0	87	LastDelay	0.00866399	8663.99	1	3
0.384995	l3-2	0	87	FullDelay	0.00866399	8663.99	1	3
0.385596	l3-4	0	43	LastDelay	0.002888	2888	1	1
0.385596	l3-4	0	43	FullDelay	0.002888	2888	1	1
0.386404	l3-3	0	51	LastDelay	0	0	1	0
0.386404	l3-3	0	51	FullDelay	0	0	1	0
0.387836	l3-3	0	31	LastDelay	0.00866399	8663.99	1	3
0.387836	l3-3	0	31	FullDelay	0.00866399	8663.99	1	3
0.388192	l3-1	0	88	LastDelay	0	0	1	0
0.388192	l3-1	0	88	FullDelay	0	0	1	0
0.388197	l3-2	0	18	LastDelay	0	0	1	0
0.388197	l3-2	0	18	FullDelay	0	0	1	0
0.389937	l3-2	0	36	LastDelay	0	0	1	0
0.389937	l3-2	0	36	FullDelay	0	0	1	0
0.390788	l3-4	0	4	LastDelay	0	0	1	0
0.390788	l3-4	0	4	FullDelay	0	0	1	0
0.392526	l3-4	0	40	LastDelay	0	0	1	0
0.392526	l3-4	0	40	FullDelay	0	0	1	0
0.3927	l3-3	0	96	LastDelay	0.00866399	8663.99	1	3
0.3927	l3-3	0	96	FullDelay	0.00866399	8663.99	1	3
0.393267	l3-3	0	29	LastDelay	0	0	1	0
0.393267	l3-3	0	29	FullDelay	0	0	1	0
0.393606	l3-1	0	4	LastDelay	0	0	1	0
0.393606	l3-1	0	4	FullDelay	0	0	1	0
0.393778	l3-1	0	7	LastDelay	0	0	1	0
0.393778	l3-1	0	7	FullDelay	0	0	1	0
0.393865	l3-1	0	44	LastDelay	0	0	1	0
0.393865	l3-1	0	44	FullDelay	0	0	1	0
0.394463	l3-3	0	18	LastDelay	0.002888	2888	1	1
0.394463	l3-3	0	18	FullDelay	0.002888	2888	1	1
0.39465	l3-1	0	3	LastDelay	0	0	1	0
0.39465	l3-1	0	3	FullDelay	0	0	1	0
0.394735	l3-1	0	25	LastDelay	0	0	1	0
0.394735	l3-1	0	25	FullDelay	0	0	1	0
0.396003	l3-3	0	34	LastDelay	0.005776	5776	1	2
0.396003	l3-3	0	34	FullDelay	0.005776	5776	1	2
0.396377	l3-3	0	5	LastDelay	0	0	1	0
0.396377	l3-3	0	5	FullDelay	0	0	1	0
0.396922	l3-2	0	1	LastDelay	0	0	1	0
0.396922	l3-2	0	1	FullDelay	0	0	1	0
0.396931	l3-1	0	51	LastDelay	0	0	1	0
0.396931	l3-1	0	51	FullDelay	0	0	1	0
0.397365	l3-2	0	36	LastDelay	0	0	1	0
0.397365	l3-2	0	36	FullDelay	0	0	1	0
0.39842	l3-3	0	71	LastDelay	0.005776	5776	1	2
0.39842	l3-3	0	71	FullDelay	0.005776	5776	1	2
0.39849	l3-4	0	4	LastDelay	0	0	1	0
0.39849	l3-4	0	4	FullDelay	0	0	1	0
0.402497	l3-2	0	37	LastDelay	0.005776	5776	1	2
0.402497	l3-2	0	37	FullDelay	0.005776	5776	1	2
0.402674	l3-3	0	3	LastDelay	0	0	1	0
0.402674	l3-3	0	3	FullDelay	0	0	1	0
0.405484	l3-2	0	8	LastDelay	0	0	1	0
0.405484	l3-2	0	8	FullDelay	0	0	1	0
0.405795	l3-2	0	2	LastDelay	0	0	1	0
0.405795	l3-2	0	2	FullDelay	0	0	1	0
0.407277	l3-2	0	34	LastDelay	0	0	1	0
0.407277	l3-2	0	34	FullDelay	0	0	1	0
0.407294	l3-2	0	5	LastDelay	0	0	1	0
0.407294	l3-2	0	5	FullDelay	0	0	1	0
0.408664	l3-5	0	16	LastDelay	0.00866399	8663.99	1	3
0.408664	l3-5	0	16	FullDelay	0.00866399	8663.99	1	3
0.409523	l3-5	0	4	LastDelay	0.00949408	9494.08	1	3
0.409523	l3-5	0	4	FullDelay	0.00949408	9494.08	1	3
0.409565	l3-4	0	49	LastDelay	0.005776	5776	1	2
0.409565	l3-4	0	49	FullDelay	0.005776	5776	1	2
0.410299	l3-2	0	51	LastDelay	0.002888	2888	1	1
0.410299	l3-2	0	51	FullDelay	0.002888	2888	1	1
0.410841	l3-3	0	2	LastDelay	0	0	1	0
0.410841	l3-3	0	2	FullDelay	0	0	1	0
0.411605	l3-2	0	11	LastDelay	0	0	1	0
0.411605	l3-2	0	11	FullDelay	0	0	1	0
0.412899	l3-1	0	14	LastDelay	0	0	1	0
0.412899	l3-1	0	14	FullDelay	0	0	1	0
0.413606	l3-1	0	14	LastDelay	0	0	1	0
0.413606	l3-1	0	14	FullDelay	0	0	1	0
0.413805	l3-1	0	59	LastDelay	0.005776	5776	1	2
0.413805	l3-1	0	59	FullDelay	0.005776	5776	1	2
0.414441	l3-5	0	3	LastDelay	0.00866399	8663.99	1	3
0.414441	l3-5	0	3	FullDelay	0.00866399	8663.99	1	3
0.414459	l3-3	0	14	LastDelay	0.005776	5776	1	2
0.414459	l3-3	0	14	FullDelay	0.005776	5776	1	2
0.4153	l3-5	0	1	LastDelay	0.00885726	8857.26	1	3
0.4153	l3-5	0	1	FullDelay	0.00885726	8857.26	1	3
0.415365	l3-4	0	18	LastDelay	0	0	1	0
0.415365	l3-4	0	18	FullDelay	0	0	1	0
0.416195	l3-5	0	64	LastDelay	0.00866399	8663.99	1	3
0.416195	l3-5	0	64	FullDelay	0.00866399	8663.99	1	3
0.417757	l3-4	0	10	LastDelay	0	0	1	0
0.417757	l3-4	0	10	FullDelay	0	0	1	0
0.418135	l3-3	0	65	LastDelay	0	0	1	0
0.418135	l3-3	0	65	FullDelay	0	0	1	0
0.419922	l3-2	0	4	LastDelay	0	0	1	0
0.419922	l3-2	0	4	FullDelay	0	0	1	0
0.419932	l3-3	0	59	LastDelay	0	0	1	0
0.419932	l3-3	0	59	FullDelay	0	0	1	0
0.423032	l3-2	0	1	LastDelay	0	0	1	0
0.423032	l3-2	0	1	FullDelay	0	0	1	0
0.42331	l3-1	0	33	LastDelay	0	0	1	0
0.42331	l3-1	0	33	FullDelay	0	0	1	0
0.424382	l3-4	0	41	LastDelay	0.005776	5776	1	2
0.424382	l3-4	0	41	FullDelay	0.005776	5776	1	2
0.425016	l3-3	0	2	LastDelay	0	0	1	0
0.425016	l3-3	0	2	FullDelay	0	0	1	0
0.425284	l3-4	0	5	LastDelay	0	0	1	0
0.425284	l3-4	0	5	FullDelay	0	0	1	0
0.426068	l3-2	0	95	LastDelay	0.005776	5776	1	2
0.426068	l3-2	0	95	FullDelay	0.005776	5776	1	2
0.426166	l3-3	0	100	LastDelay	0.005776	5776	1	2
0.426166	l3-3	0	100	FullDelay	0.005776	5776	1	2
0.426199	l3-4	0	6	LastDelay	0.002888	2888	1	1
0.426199	l3-4	0	6	FullDelay	0.002888	2888	1	1
0.427025	l3-3	0	81	LastDelay	0.00614693	6146.93	1	2
0.427025	l3-3	0	81	FullDelay	0.00614693	6146.93	1	2
0.428128	l3-5	0	11	LastDelay	0.00678852	6788.52	1	3
0.428128	l3-5	0	11	FullDelay	0.00866399	8663.99	2	3
0.428128	l3-3	0	93	LastDelay	0.005776	5776	1	2
0.428128	l3-3	0	93	FullDelay	0.005776	5776	1	2
0.428291	l3-3	0	56	LastDelay	0	0	1	0
0.428291	l3-3	0	56	FullDelay	0	0	1	0
0.428318	l3-4	0	25	LastDelay	0.002888	2888	1	1
0.428318	l3-4	0	25	FullDelay	0.002888	2888	1	1
0.429098	l3-1	0	10	LastDelay	0	0	1	0
0.429098	l3-1	0	10	FullDelay	0	0	1	0
0.429107	l3-1	0	57	LastDelay	0	0	1	0
0.429107	l3-1	0	57	FullDelay	0	0	1	0
0.429311	l3-4	0	12	LastDelay	0	0	1	0
0.429311	l3-4	0	12	FullDelay	0	0	1	0
0.429508	l3-4	0	3	LastDelay	0.002888	2888	1	1
0.429508	l3-4	0	3	FullDelay	0.002888	2888	1	1
0.429591	l3-5	0	2	LastDelay	0.00866399	8663.99	1	3
0.429591	l3-5	0	2	FullDelay	0.00866399	8663.99	1	3
0.431972	l3-3	0	19	LastDelay	0.005776	5776	1	2
0.431972	l3-3	0	19	FullDelay	0.005776	5776	1	2
0.434738	l3-4	0	96	LastDelay	0.002888	2888	1	1
0.434738	l3-4	0	96	FullDelay	0.002888	2888	1	1
0.434886	l3-3	0	48	LastDelay	0.005776	5776	1	2
0.434886	l3-3	0	48	FullDelay	0.005776	5776	1	2
0.435818	l3-3	0	19	LastDelay	0	0	1	0
0.435818	l3-3	0	19	FullDelay	0	0	1	0
0.435895	l3-3	0	3	LastDelay	0	0	1	0
0.435895	l3-3	0	3	FullDelay	0	0	1	0
0.436683	l3-2	0	61	LastDelay	0	0	1	0
0.436683	l3-2	0	61	FullDelay	0	0	1	0
0.436948	l3-2	0	19	LastDelay	0.002888	2888	1	1
0.436948	l3-2	0	19	FullDelay	0.002888	2888	1	1
0.437415	l3-3	0	1	LastDelay	0	0	1	0
0.437415	l3-3	0	1	FullDelay	0	0	1	0
0.437756	l3-4	0	18	LastDelay	0	0	1	0
0.437756	l3-4	0	18	FullDelay	0	0	1	0
0.439038	l3-2	0	1	LastDelay	0	0	1	0
0.439038	l3-2	0	1	FullDelay	0	0	1	0
0.439255	l3-4	0	11	LastDelay	0	0	1	0
0.439255	l3-4	0	11	FullDelay	0	0	1	0
0.439859	l3-4	0	57	LastDelay	0	0	1	0
0.439859	l3-4	0	57	FullDelay	0	0	1	0
0.440095	l3-5	0	1	LastDelay	0	0	1	0
0.440095	l3-5	0	1	FullDelay	0	0	1	0
0.440627	l3-3	0	74	LastDelay	0.005776	5776	1	2
0.440627	l3-3	0	74	FullDelay	0.005776	5776	1	2
0.441061	l3-5	0	28	LastDelay	0.00866399	8663.99	1	3
0.441061	l3-5	0	28	FullDelay	0.00866399	8663.99	1	3
0.441875	l3-1	0	5	LastDelay	0	0	1	0
0.441875	l3-1	0	5	FullDelay	0	0	1	0
0.441966	l3-5	0	77	LastDelay	0.00866399	8663.99	1	3
0.441966	l3-5	0	77	FullDelay	0.00866399	8663.99	1	3
0.442015	l3-2	0	86	LastDelay	0.00866399	8663.99	1	3
0.442015	l3-2	0	86	FullDelay	0.00866399	8663.99	1	3
0.44239	l3-3	0	9	LastDelay	0.005776	5776	1	2
0.44239	l3-3	0	9	FullDelay	0.005776	5776	1	2
0.442476	l3-5	0	1	LastDelay	0	0	1	0
0.442476	l3-5	0	1	FullDelay	0	0	1	0
0.442906	l3-5	0	63	LastDelay	0.00866399	8663.99	1	3
0.442906	l3-5	0	63	FullDelay	0.00866399	8663.99	1	3
0.443765	l3-5	0	82	LastDelay	0.00925657	9256.57	1	3
0.443765	l3-5	0	82	FullDelay	0.00925657	9256.57	1	3
0.443899	l3-3	0	11	LastDelay	0.002888	2888	1	1
0.443899	l3-3	0	11	FullDelay	0.002888	2888	1	1
0.444597	l3-3	0	1	LastDelay	0	0	1	0
0.444597	l3-3	0	1	FullDelay	0	0	1	0
0.444624	l3-5	0	27	LastDelay	0.00946728	9467.27	1	3
0.444624	l3-5	0	27	FullDelay	0.00946728	9467.27	1	3
0.44528	l3-4	0	94	LastDelay	0.002888	2888	1	1
0.44528	l3-4	0	94	FullDelay	0.002888	2888	1	1
0.445287	l3-2	0	28	LastDelay	0	0	1	0
0.445287	l3-2	0	28	FullDelay	0	0	1	0
0.445302	l3-4	0	10	LastDelay	0	0	1	0
0.445302	l3-4	0	10	FullDelay	0	0	1	0
0.445565	l3-3	0	61	LastDelay	0.002888	2888	1	1
0.445565	l3-3	0	61	FullDelay	0.002888	2888	1	1
0.446024	l3-3	0	5	LastDelay	0	0	1	0
0.446024	l3-3	0	5	FullDelay	0	0	1	0
0.44621	l3-5	0	6	LastDelay	0.00866399	8663.99	1	3
0.44621	l3-5	0	6	FullDelay	0.00866399	8663.99	1	3
0.447349	l3-2	0	18	LastDelay	0	0	1	0
0.447349	l3-2	0	18	FullDelay	0	0	1	0
0.44853	l3-1	0	63	LastDelay	0	0	1	0
0.44853	l3-1	0	63	FullDelay	0	0	1	0
0.449916	l3-4	0	8	LastDelay	0	0	1	0
0.449916	l3-4	0	8	FullDelay	0	0	1	0
0.450288	l3-5	0	55	LastDelay	0.00866399	8663.99	1	3
0.450288	l3-5	0	55	FullDelay	0.00866399	8663.99	1	3
0.450328	l3-2	0	4	LastDelay	0	0	1	0
0.450328	l3-2	0	4	FullDelay	0	0	1	0
0.450397	l3-1	0	37	LastDelay	0.002888	2888	1	1
0.450397	l3-1	0	37	FullDelay	0.002888	2888	1	1
0.45183	l3-3	0	44	LastDelay	0.005776	5776	1	2
0.45183	l3-3	0	44	FullDelay	0.005776	5776	1	2
0.452326	l3-3	0	16	LastDelay	0	0	1	0
0.452326	l3-3	0	16	FullDelay	0	0	1	0
0.453123	l3-2	0	2	LastDelay	0	0	1	0
0.453123	l3-2	0	2	FullDelay	0	0	1	0
0.45399	l3-1	0	12	LastDelay	0	0	1	0
0.45399	l3-1	0	12	FullDelay	0	0	1	0
0.454561	l3-5	0	79	LastDelay	0.00866399	8663.99	1	3
0.454561	l3-5	0	79	FullDelay	0.00866399	8663.99	1	3
0.456008	l3-4	0	1	LastDelay	0	0	1	0
0.456008	l3-4	0	1	FullDelay	0	0	1	0
0.456409	l3-4	0	100	LastDelay	0.002888	2888	1	1
0.456409	l3-4	0	100	FullDelay	0.002888	2888	1	1
0.456764	l3-5	0	21	LastDelay	0.00866399	8663.99	1	3
0.456764	l3-5	0	21	FullDelay	0.00866399	8663.99	1	3
0.457286	l3-3	0	1	LastDelay	0	0	1	0
0.457286	l3-3	0	1	FullDelay	0	0	1	0
0.457938	l3-1	0	53	LastDelay	0.002888	2888	1	1
0.457938	l3-1	0	53	FullDelay	0.002888	2888	1	1
0.458615	l3-2	0	5	LastDelay	0	0	1	0
0.458615	l3-2	0	5	FullDelay	0	0	1	0
0.459305	l3-1	0	1	LastDelay	0	0	1	0
0.459305	l3-1	0	1	FullDelay	0	0	1	0
0.459473	l3-5	0	32	LastDelay	0.00866399	8663.99	1	3
0.459473	l3-5	0	32	FullDelay	0.00866399	8663.99	1	3
0.459481	l3-3	0	1	LastDelay	0	0	1	0
0.459481	l3-3	0	1	FullDelay	0	0	1	0
0.460464	l3-3	0	2	LastDelay	0	0	1	0
0.460464	l3-3	0	2	FullDelay	0	0	1	0
0.460581	l3-3	0	63	LastDelay	0.002888	2888	1	1
0.460581	l3-3	0	63	FullDelay	0.002888	2888	1	1
0.461262	l3-2	0	39	LastDelay	0.002888	2888	1	1
0.461262	l3-2	0	39	FullDelay	0.002888	2888	1	1
0.461828	l3-4	0	15	LastDelay	0	0	1	0
0.461828	l3-4	0	15	FullDelay	0	0	1	0
0.462973	l3-3	0	15	LastDelay	0	0	1	0
0.462973	l3-3	0	15	FullDelay	0	0	1	0
0.463674	l3-1	0	100	LastDelay	0.002888	2888	1	1
0.463674	l3-1	0	100	FullDelay	0.002888	2888	1	1
0.464251	l3-2	0	9	LastDelay	0.002888	2888	1	1
0.464251	l3-2	0	9	FullDelay	0.002888	2888	1	1
0.46637	l3-2	0	98	LastDelay	0.00866399	8663.99	1	3
0.46637	l3-2	0	98	FullDelay	0.00866399	8663.99	1	3
0.466942	l3-1	0	8	LastDelay	0	0	1	0
0.466942	l3-1	0	8	FullDelay	0	0	1	0
0.469665	l3-2	0	61	LastDelay	0	0	1	0
0.469665	l3-2	0	61	FullDelay	0	0	1	0
0.470599	l3-2	0	54	LastDelay	0.002888	2888	1	1
0.470599	l3-2	0	54	FullDelay	0.002888	2888	1	1
0.471783	l3-2	0	17	LastDelay	0.002888	2888	1	1
0.471783	l3-2	0	17	FullDelay	0.002888	2888	1	1
0.472038	l3-1	0	16	LastDelay	0	0	1	0
0.472038	l3-1	0	16	FullDelay	0	0	1	0
0.472212	l3-1	0	4	LastDelay	0	0	1	0
0.472212	l3-1	0	4	FullDelay	0	0	1	0
0.474127	l3-4	0	1	LastDelay	0	0	1	0
0.474127	l3-4	0	1	FullDelay	0	0	1	0
0.474174	l3-5	0	25	LastDelay	0.00866399	8663.99	1	3
0.474174	l3-5	0	25	FullDelay	0.00866399	8663.99	1	3
0.475234	l3-5	0	12	LastDelay	0.00866399	8663.99	1	3
0.475234	l3-5	0	12	FullDelay	0.00866399	8663.99	1	3
0.475237	l3-4	0	22	LastDelay	0.002888	2888	1	1
0.475237	l3-4	0	22	FullDelay	0.002888	2888	1	1
0.475969	l3-3	0	83	LastDelay	0	0	1	0
0.475969	l3-3	0	83	FullDelay	0	0	1	0
0.476226	l3-3	0	91	LastDelay	0.00866399	8663.99	1	3
0.476226	l3-3	0	91	FullDelay	0.00866399	8663.99	1	3
0.476994	l3-2	0	89	LastDelay	0	0	1	0
0.476994	l3-2	0	89	FullDelay	0	0	1	0
0.480067	l3-1	0	1	LastDelay	0	0	1	0
0.480067	l3-1	0	1	FullDelay	0	0	1	0
0.480339	l3-2	0	55	LastDelay	0	0	1	0
0.480339	l3-2	0	55	FullDelay	0	0	1	0
0.480684	l3-4	0	81	LastDelay	0.002888	2888	1	1
0.480684	l3-4	0	81	FullDelay	0.002888	2888	1	1
0.481459	l3-1	0	4	LastDelay	0	0	1	0
0.481459	l3-1	0	4	FullDelay	0	0	1	0
0.482318	l3-5	0	41	LastDelay	0.00866399	8663.99	1	3
0.482318	l3-5	0	41	FullDelay	0.00866399	8663.99	1	3
0.482417	l3-3	0	1	LastDelay	0	0	1	0
0.482417	l3-3	0	1	FullDelay	0	0	1	0
0.482664	l3-2	0	6	LastDelay	0	0	1	0
0.482664	l3-2	0	6	FullDelay	0	0	1	0
0.483146	l3-1	0	14	LastDelay	0	0	1	0
0.483146	l3-1	0	14	FullDelay	0	0	1	0
0.48348	l3-4	0	8	LastDelay	0	0	1	0
0.48348	l3-4	0	8	FullDelay	0	0	1	0
0.483545	l3-4	0	6	LastDelay	0	0	1	0
0.483545	l3-4	0	6	FullDelay	0	0	1	0
0.484954	l3-5	0	67	LastDelay	0.00866399	8663.99	1	3
0.484954	l3-5	0	67	FullDelay	0.00866399	8663.99	1	3
0.485108	l3-4	0	8	LastDelay	0	0	1	0
0.485108	l3-4	0	8	FullDelay	0	0	1	0
0.486296	l3-5	0	2	LastDelay	0	0	1	0
0.486296	l3-5	0	2	FullDelay	0	0	1	0
0.487666	l3-1	0	39	LastDelay	0.002888	2888	1	1
0.487666	l3-1	0	39	FullDelay	0.002888	2888	1	1
0.488316	l3-5	0	3	LastDelay	0	0	1	0
0.488316	l3-5	0	3	FullDelay	0	0	1	0
0.488381	l3-5	0	16	LastDelay	0	0	1	0
0.488381	l3-5	0	16	FullDelay	0	0	1	0
0.488818	l3-2	0	1	LastDelay	0	0	1	0
0.488818	l3-2	0	1	FullDelay	0	0	1	0
0.489486	l3-3	0	15	LastDelay	0	0	1	0
0.489486	l3-3	0	15	FullDelay	0	0	1	0
0.49009	l3-3	0	1	LastDelay	0	0	1	0
0.49009	l3-3	0	1	FullDelay	0	0	1	0
0.490243	l3-1	0	21	LastDelay	0	0	1	0
0.490243	l3-1	0	21	FullDelay	0	0	1	0
0.491594	l3-3	0	46	LastDelay	0.005776	5776	1	2
0.491594	l3-3	0	46	FullDelay	0.005776	5776	1	2
0.492957	l3-5	0	44	LastDelay	0.00866399	8663.99	1	3
0.492957	l3-5	0	44	FullDelay	0.00866399	8663.99	1	3
0.493814	l3-3	0	16	LastDelay	0	0	1	0
0.493814	l3-3	0	16	FullDelay	0	0	1	0
0.494008	l3-1	0	69	LastDelay	0.002888	2888	1	1
0.494008	l3-1	0	69	FullDelay	0.002888	2888	1	1
0.494532	l3-3	0	51	LastDelay	0	0	1	0
0.494532	l3-3	0	51	FullDelay	0	0	1	0
0.494903	l3-3	0	5	LastDelay	0	0	1	0
0.494903	l3-3	0	5	FullDelay	0	0	1	0
0.495146	l3-4	0	36	LastDelay	0.005776	5776	1	2
0.495146	l3-4	0	36	FullDelay	0.005776	5776	1	2
0.495613	l3-5	0	38	LastDelay	0.00866399	8663.99	1	3
0.495613	l3-5	0	38	FullDelay	0.00866399	8663.99	1	3
0.498993	l3-2	0	57	LastDelay	0.002888	2888	1	1
0.498993	l3-2	0	57	FullDelay	0.002888	2888	1	1
0.500542	l3-1	0	4	LastDelay	0	0	1	0
0.500542	l3-1	0	4	FullDelay	0	0	1	0
0.500621	l3-1	0	4	LastDelay	0	0	1	0
0.500621	l3-1	0	4	FullDelay	0	0	1	0
0.501567	l3-4	0	4	LastDelay	0	0	1	0
0.501567	l3-4	0	4	FullDelay	0	0	1	0
0.501776	l3-3	0	16	LastDelay	0	0	1	0
0.501776	l3-3	0	16	FullDelay	0	0	1	0
0.503126	l3-4	0	56	LastDelay	0.002888	2888	1	1
0.503126	l3-4	0	56	FullDelay	0.002888	2888	1	1
0.50372	l3-2	0	55	LastDelay	0	0	1	0
0.50372	l3-2	0	55	FullDelay	0	0	1	0
0.503876	l3-1	0	1	LastDelay	0	0	1	0
0.503876	l3-1	0	1	FullDelay	0	0	1	0
0.505273	l3-4	0	41	LastDelay	0	0	1	0
0.505273	l3-4	0	41	FullDelay	0	0	1	0
0.505674	l3-2	0	71	LastDelay	0.002888	2888	1	1
0.505674	l3-2	0	71	FullDelay	0.002888	2888	1	1
0.505732	l3-5	0	7	LastDelay	0.00866399	8663.99	1	3
0.505732	l3-5	0	7	FullDelay	0.00866399	8663.99	1	3
0.505814	l3-3	0	3	LastDelay	0	0	1	0
0.505814	l3-3	0	3	FullDelay	0	0	1	0
0.50633	l3-2	0	24	LastDelay	0	0	1	0
