Time,Node,Type,Packets 
7,l8-160,CacheHits,293
7,l8-160,CacheMisses,0
7,l8-161,CacheHits,308
7,l8-161,CacheMisses,0
7,l8-162,CacheHits,326
7,l8-162,CacheMisses,0
7,l8-163,CacheHits,296
7,l8-163,CacheMisses,0
7,l8-164,CacheHits,316
7,l8-164,CacheMisses,0
7,l8-165,CacheHits,274
7,l8-165,CacheMisses,0
7,l8-166,CacheHits,315
7,l8-166,CacheMisses,0
7,l8-167,CacheHits,298
7,l8-167,CacheMisses,0
7,l8-168,CacheHits,314
7,l8-168,CacheMisses,1
7,l8-169,CacheHits,323
7,l8-169,CacheMisses,0
7,l8-170,CacheHits,314
7,l8-170,CacheMisses,0
7,l8-171,CacheHits,293
7,l8-171,CacheMisses,0
7,l8-172,CacheHits,301
7,l8-172,CacheMisses,0
7,l8-173,CacheHits,281
7,l8-173,CacheMisses,0
7,l8-174,CacheHits,310
7,l8-174,CacheMisses,0
7,l8-175,CacheHits,307
7,l8-175,CacheMisses,1
7,l8-176,CacheHits,329
7,l8-176,CacheMisses,0
7,l8-177,CacheHits,278
7,l8-177,CacheMisses,0
7,l8-178,CacheHits,327
7,l8-178,CacheMisses,0
7,l8-179,CacheHits,325
7,l8-179,CacheMisses,0
7,l8-180,CacheHits,312
7,l8-180,CacheMisses,0
7,l8-181,CacheHits,307
7,l8-181,CacheMisses,0
7,l8-182,CacheHits,300
7,l8-182,CacheMisses,0
7,l8-183,CacheHits,327
7,l8-183,CacheMisses,0
7,l8-184,CacheHits,292
7,l8-184,CacheMisses,0
7,l8-185,CacheHits,285
7,l8-185,CacheMisses,0
7,l8-186,CacheHits,310
7,l8-186,CacheMisses,0
7,l8-187,CacheHits,280
7,l8-187,CacheMisses,0
7,l8-188,CacheHits,331
7,l8-188,CacheMisses,0
7,l8-189,CacheHits,312
7,l8-189,CacheMisses,0
7,l8-190,CacheHits,304
7,l8-190,CacheMisses,0
7,l8-191,CacheHits,309
7,l8-191,CacheMisses,0
7,l8-192,CacheHits,313
7,l8-192,CacheMisses,1
7,l8-193,CacheHits,308
7,l8-193,CacheMisses,1
7,l8-194,CacheHits,279
7,l8-194,CacheMisses,0
7,l8-195,CacheHits,268
7,l8-195,CacheMisses,0
7,l8-196,CacheHits,292
7,l8-196,CacheMisses,0
7,l8-197,CacheHits,304
7,l8-197,CacheMisses,0
7,l8-198,CacheHits,279
7,l8-198,CacheMisses,0
7,l8-199,CacheHits,322
7,l8-199,CacheMisses,0
7,l8-200,CacheHits,288
7,l8-200,CacheMisses,0
7,l8-201,CacheHits,317
7,l8-201,CacheMisses,0
7,l8-202,CacheHits,299
7,l8-202,CacheMisses,0
7,l8-203,CacheHits,288
7,l8-203,CacheMisses,0
7,l8-204,CacheHits,326
7,l8-204,CacheMisses,0
7,l8-205,CacheHits,298
7,l8-205,CacheMisses,1
7,l8-206,CacheHits,303
7,l8-206,CacheMisses,0
7,l8-207,CacheHits,259
7,l8-207,CacheMisses,0
7,l8-208,CacheHits,298
7,l8-208,CacheMisses,1
7,l8-209,CacheHits,280
7,l8-209,CacheMisses,0
7,l8-210,CacheHits,309
7,l8-210,CacheMisses,0
7,l8-211,CacheHits,307
7,l8-211,CacheMisses,1
7,l8-212,CacheHits,320
7,l8-212,CacheMisses,0
7,l8-213,CacheHits,310
7,l8-213,CacheMisses,0
7,l8-214,CacheHits,309
7,l8-214,CacheMisses,1
7,l8-215,CacheHits,298
7,l8-215,CacheMisses,0
7,l8-216,CacheHits,323
7,l8-216,CacheMisses,1
7,l8-217,CacheHits,306
7,l8-217,CacheMisses,1
7,l8-218,CacheHits,295
7,l8-218,CacheMisses,0
7,l8-219,CacheHits,298
7,l8-219,CacheMisses,1
7,l8-220,CacheHits,288
7,l8-220,CacheMisses,0
7,l8-221,CacheHits,292
7,l8-221,CacheMisses,0
7,l8-222,CacheHits,296
7,l8-222,CacheMisses,0
7,l8-223,CacheHits,284
7,l8-223,CacheMisses,0
7,l8-224,CacheHits,298
7,l8-224,CacheMisses,0
7,l8-225,CacheHits,291
7,l8-225,CacheMisses,0
7,l8-226,CacheHits,279
7,l8-226,CacheMisses,0
7,l8-227,CacheHits,289
7,l8-227,CacheMisses,0
7,l8-228,CacheHits,288
7,l8-228,CacheMisses,0
7,l8-229,CacheHits,301
7,l8-229,CacheMisses,0
7,l8-230,CacheHits,328
7,l8-230,CacheMisses,0
7,l8-231,CacheHits,324
7,l8-231,CacheMisses,0
7,l8-232,CacheHits,317
7,l8-232,CacheMisses,0
7,l8-233,CacheHits,334
7,l8-233,CacheMisses,0
7,l8-234,CacheHits,304
7,l8-234,CacheMisses,1
7,l8-235,CacheHits,309
7,l8-235,CacheMisses,0
7,l8-236,CacheHits,291
7,l8-236,CacheMisses,0
7,l8-237,CacheHits,270
7,l8-237,CacheMisses,0
7,l8-238,CacheHits,293
7,l8-238,CacheMisses,0
7,l8-239,CacheHits,265
7,l8-239,CacheMisses,0
7,l8-240,CacheHits,281
7,l8-240,CacheMisses,0
7,l8-241,CacheHits,276
7,l8-241,CacheMisses,0
7,l8-242,CacheHits,271
7,l8-242,CacheMisses,0
7,l8-243,CacheHits,313
7,l8-243,CacheMisses,0
7,l8-244,CacheHits,308
7,l8-244,CacheMisses,0
7,l8-245,CacheHits,319
7,l8-245,CacheMisses,0
7,l8-246,CacheHits,302
7,l8-246,CacheMisses,0
7,l8-247,CacheHits,308
7,l8-247,CacheMisses,0
7,l8-248,CacheHits,310
7,l8-248,CacheMisses,0
7,l8-249,CacheHits,286
7,l8-249,CacheMisses,1
7,l8-250,CacheHits,295
7,l8-250,CacheMisses,1
7,l8-251,CacheHits,326
7,l8-251,CacheMisses,0
7,l8-252,CacheHits,345
7,l8-252,CacheMisses,0
7,l8-253,CacheHits,277
7,l8-253,CacheMisses,1
7,l8-254,CacheHits,302
7,l8-254,CacheMisses,1
7,l8-255,CacheHits,283
7,l8-255,CacheMisses,0
7,l8-256,CacheHits,300
7,l8-256,CacheMisses,1
8,root,CacheHits,0
8,root,CacheMisses,0
8,l1-1,CacheHits,0
8,l1-1,CacheMisses,0
8,l1-2,CacheHits,0
8,l1-2,CacheMisses,0
8,l2-1,CacheHits,0
8,l2-1,CacheMisses,0
8,l2-2,CacheHits,0
8,l2-2,CacheMisses,0
8,l2-3,CacheHits,0
8,l2-3,CacheMisses,0
8,l2-4,CacheHits,0
8,l2-4,CacheMisses,0
8,l3-1,CacheHits,0
8,l3-1,CacheMisses,0
8,l3-2,CacheHits,0
8,l3-2,CacheMisses,0
8,l3-3,CacheHits,0
8,l3-3,CacheMisses,0
8,l3-4,CacheHits,0
8,l3-4,CacheMisses,0
8,l3-5,CacheHits,0
8,l3-5,CacheMisses,0
8,l3-6,CacheHits,0
8,l3-6,CacheMisses,0
8,l3-7,CacheHits,0
8,l3-7,CacheMisses,0
8,l3-8,CacheHits,0
8,l3-8,CacheMisses,0
8,l4-1,CacheHits,0
8,l4-1,CacheMisses,0
8,l4-2,CacheHits,0
8,l4-2,CacheMisses,0
8,l4-3,CacheHits,0
8,l4-3,CacheMisses,0
8,l4-4,CacheHits,0
8,l4-4,CacheMisses,0
8,l4-5,CacheHits,0
8,l4-5,CacheMisses,0
8,l4-6,CacheHits,0
8,l4-6,CacheMisses,0
8,l4-7,CacheHits,0
8,l4-7,CacheMisses,0
8,l4-8,CacheHits,0
8,l4-8,CacheMisses,0
8,l4-9,CacheHits,0
8,l4-9,CacheMisses,0
8,l4-10,CacheHits,0
8,l4-10,CacheMisses,0
8,l4-11,CacheHits,0
8,l4-11,CacheMisses,0
8,l4-12,CacheHits,0
8,l4-12,CacheMisses,0
8,l4-13,CacheHits,0
8,l4-13,CacheMisses,0
8,l4-14,CacheHits,0
8,l4-14,CacheMisses,0
8,l4-15,CacheHits,0
8,l4-15,CacheMisses,0
8,l4-16,CacheHits,0
8,l4-16,CacheMisses,0
8,l5-1,CacheHits,0
8,l5-1,CacheMisses,0
8,l5-2,CacheHits,0
8,l5-2,CacheMisses,0
8,l5-3,CacheHits,0
8,l5-3,CacheMisses,0
8,l5-4,CacheHits,0
8,l5-4,CacheMisses,0
8,l5-5,CacheHits,0
8,l5-5,CacheMisses,0
8,l5-6,CacheHits,0
8,l5-6,CacheMisses,0
8,l5-7,CacheHits,0
8,l5-7,CacheMisses,0
8,l5-8,CacheHits,0
8,l5-8,CacheMisses,0
8,l5-9,CacheHits,0
8,l5-9,CacheMisses,0
8,l5-10,CacheHits,0
8,l5-10,CacheMisses,0
8,l5-11,CacheHits,0
8,l5-11,CacheMisses,0
8,l5-12,CacheHits,0
8,l5-12,CacheMisses,0
8,l5-13,CacheHits,0
8,l5-13,CacheMisses,0
8,l5-14,CacheHits,0
8,l5-14,CacheMisses,0
8,l5-15,CacheHits,0
8,l5-15,CacheMisses,0
8,l5-16,CacheHits,0
8,l5-16,CacheMisses,0
8,l5-17,CacheHits,0
8,l5-17,CacheMisses,0
8,l5-18,CacheHits,0
8,l5-18,CacheMisses,0
8,l5-19,CacheHits,0
8,l5-19,CacheMisses,0
8,l5-20,CacheHits,0
8,l5-20,CacheMisses,0
8,l5-21,CacheHits,0
8,l5-21,CacheMisses,0
8,l5-22,CacheHits,0
8,l5-22,CacheMisses,0
8,l5-23,CacheHits,0
8,l5-23,CacheMisses,0
8,l5-24,CacheHits,0
8,l5-24,CacheMisses,0
8,l5-25,CacheHits,0
8,l5-25,CacheMisses,0
8,l5-26,CacheHits,0
8,l5-26,CacheMisses,0
8,l5-27,CacheHits,0
8,l5-27,CacheMisses,0
8,l5-28,CacheHits,0
8,l5-28,CacheMisses,0
8,l5-29,CacheHits,0
8,l5-29,CacheMisses,0
8,l5-30,CacheHits,0
8,l5-30,CacheMisses,0
8,l5-31,CacheHits,0
8,l5-31,CacheMisses,0
8,l5-32,CacheHits,0
8,l5-32,CacheMisses,0
8,l6-1,CacheHits,0
8,l6-1,CacheMisses,0
8,l6-2,CacheHits,0
8,l6-2,CacheMisses,0
8,l6-3,CacheHits,0
8,l6-3,CacheMisses,0
8,l6-4,CacheHits,0
8,l6-4,CacheMisses,0
8,l6-5,CacheHits,0
8,l6-5,CacheMisses,0
8,l6-6,CacheHits,0
8,l6-6,CacheMisses,0
8,l6-7,CacheHits,0
8,l6-7,CacheMisses,0
8,l6-8,CacheHits,0
8,l6-8,CacheMisses,0
8,l6-9,CacheHits,0
8,l6-9,CacheMisses,0
8,l6-10,CacheHits,0
8,l6-10,CacheMisses,0
8,l6-11,CacheHits,0
8,l6-11,CacheMisses,0
8,l6-12,CacheHits,0
8,l6-12,CacheMisses,0
8,l6-13,CacheHits,0
8,l6-13,CacheMisses,0
8,l6-14,CacheHits,0
8,l6-14,CacheMisses,0
8,l6-15,CacheHits,0
8,l6-15,CacheMisses,0
8,l6-16,CacheHits,0
8,l6-16,CacheMisses,0
8,l6-17,CacheHits,0
8,l6-17,CacheMisses,0
8,l6-18,CacheHits,0
8,l6-18,CacheMisses,0
8,l6-19,CacheHits,0
8,l6-19,CacheMisses,0
8,l6-20,CacheHits,0
8,l6-20,CacheMisses,0
8,l6-21,CacheHits,0
8,l6-21,CacheMisses,0
8,l6-22,CacheHits,0
8,l6-22,CacheMisses,0
8,l6-23,CacheHits,0
8,l6-23,CacheMisses,0
8,l6-24,CacheHits,0
8,l6-24,CacheMisses,0
8,l6-25,CacheHits,0
8,l6-25,CacheMisses,0
8,l6-26,CacheHits,0
8,l6-26,CacheMisses,0
8,l6-27,CacheHits,0
8,l6-27,CacheMisses,0
8,l6-28,CacheHits,0
8,l6-28,CacheMisses,0
8,l6-29,CacheHits,0
8,l6-29,CacheMisses,0
8,l6-30,CacheHits,0
8,l6-30,CacheMisses,0
8,l6-31,CacheHits,0
8,l6-31,CacheMisses,0
8,l6-32,CacheHits,0
8,l6-32,CacheMisses,0
8,l6-33,CacheHits,0
8,l6-33,CacheMisses,0
8,l6-34,CacheHits,0
8,l6-34,CacheMisses,0
8,l6-35,CacheHits,0
8,l6-35,CacheMisses,0
8,l6-36,CacheHits,0
8,l6-36,CacheMisses,0
8,l6-37,CacheHits,0
8,l6-37,CacheMisses,0
8,l6-38,CacheHits,0
8,l6-38,CacheMisses,0
8,l6-39,CacheHits,0
8,l6-39,CacheMisses,0
8,l6-40,CacheHits,0
8,l6-40,CacheMisses,0
8,l6-41,CacheHits,0
8,l6-41,CacheMisses,0
8,l6-42,CacheHits,0
8,l6-42,CacheMisses,0
8,l6-43,CacheHits,0
8,l6-43,CacheMisses,0
8,l6-44,CacheHits,0
8,l6-44,CacheMisses,0
8,l6-45,CacheHits,0
8,l6-45,CacheMisses,0
8,l6-46,CacheHits,0
8,l6-46,CacheMisses,0
8,l6-47,CacheHits,0
8,l6-47,CacheMisses,0
8,l6-48,CacheHits,0
8,l6-48,CacheMisses,0
8,l6-49,CacheHits,0
8,l6-49,CacheMisses,0
8,l6-50,CacheHits,0
8,l6-50,CacheMisses,0
8,l6-51,CacheHits,0
8,l6-51,CacheMisses,0
8,l6-52,CacheHits,0
8,l6-52,CacheMisses,0
8,l6-53,CacheHits,0
8,l6-53,CacheMisses,0
8,l6-54,CacheHits,0
8,l6-54,CacheMisses,0
8,l6-55,CacheHits,0
8,l6-55,CacheMisses,0
8,l6-56,CacheHits,0
8,l6-56,CacheMisses,0
8,l6-57,CacheHits,0
8,l6-57,CacheMisses,0
8,l6-58,CacheHits,0
8,l6-58,CacheMisses,0
8,l6-59,CacheHits,0
8,l6-59,CacheMisses,0
8,l6-60,CacheHits,0
8,l6-60,CacheMisses,0
8,l6-61,CacheHits,0
8,l6-61,CacheMisses,0
8,l6-62,CacheHits,0
8,l6-62,CacheMisses,0
8,l6-63,CacheHits,0
8,l6-63,CacheMisses,0
8,l6-64,CacheHits,0
8,l6-64,CacheMisses,0
8,l7-1,CacheHits,0
8,l7-1,CacheMisses,0
8,l7-2,CacheHits,0
8,l7-2,CacheMisses,0
8,l7-3,CacheHits,0
8,l7-3,CacheMisses,0
8,l7-4,CacheHits,0
8,l7-4,CacheMisses,0
8,l7-5,CacheHits,0
8,l7-5,CacheMisses,0
8,l7-6,CacheHits,0
8,l7-6,CacheMisses,0
8,l7-7,CacheHits,0
8,l7-7,CacheMisses,0
8,l7-8,CacheHits,0
8,l7-8,CacheMisses,0
8,l7-9,CacheHits,0
8,l7-9,CacheMisses,0
8,l7-10,CacheHits,0
8,l7-10,CacheMisses,0
8,l7-11,CacheHits,0
8,l7-11,CacheMisses,0
8,l7-12,CacheHits,0
8,l7-12,CacheMisses,0
8,l7-13,CacheHits,0
8,l7-13,CacheMisses,0
8,l7-14,CacheHits,0
8,l7-14,CacheMisses,0
8,l7-15,CacheHits,0
8,l7-15,CacheMisses,0
8,l7-16,CacheHits,0
8,l7-16,CacheMisses,0
8,l7-17,CacheHits,0
8,l7-17,CacheMisses,0
8,l7-18,CacheHits,0
8,l7-18,CacheMisses,0
8,l7-19,CacheHits,0
8,l7-19,CacheMisses,0
8,l7-20,CacheHits,0
8,l7-20,CacheMisses,0
8,l7-21,CacheHits,0
8,l7-21,CacheMisses,0
8,l7-22,CacheHits,0
8,l7-22,CacheMisses,0
8,l7-23,CacheHits,0
8,l7-23,CacheMisses,0
8,l7-24,CacheHits,0
8,l7-24,CacheMisses,0
8,l7-25,CacheHits,0
8,l7-25,CacheMisses,0
8,l7-26,CacheHits,0
8,l7-26,CacheMisses,0
8,l7-27,CacheHits,0
8,l7-27,CacheMisses,0
8,l7-28,CacheHits,0
8,l7-28,CacheMisses,0
8,l7-29,CacheHits,0
8,l7-29,CacheMisses,0
8,l7-30,CacheHits,0
8,l7-30,CacheMisses,0
8,l7-31,CacheHits,0
8,l7-31,CacheMisses,0
8,l7-32,CacheHits,0
8,l7-32,CacheMisses,0
8,l7-33,CacheHits,0
8,l7-33,CacheMisses,0
8,l7-34,CacheHits,0
8,l7-34,CacheMisses,0
8,l7-35,CacheHits,0
8,l7-35,CacheMisses,0
8,l7-36,CacheHits,0
8,l7-36,CacheMisses,0
8,l7-37,CacheHits,0
8,l7-37,CacheMisses,0
8,l7-38,CacheHits,0
8,l7-38,CacheMisses,0
8,l7-39,CacheHits,0
8,l7-39,CacheMisses,0
8,l7-40,CacheHits,0
8,l7-40,CacheMisses,0
8,l7-41,CacheHits,0
8,l7-41,CacheMisses,0
8,l7-42,CacheHits,0
8,l7-42,CacheMisses,0
8,l7-43,CacheHits,0
8,l7-43,CacheMisses,0
8,l7-44,CacheHits,0
8,l7-44,CacheMisses,0
8,l7-45,CacheHits,0
8,l7-45,CacheMisses,0
8,l7-46,CacheHits,0
8,l7-46,CacheMisses,0
8,l7-47,CacheHits,0
8,l7-47,CacheMisses,0
8,l7-48,CacheHits,0
8,l7-48,CacheMisses,0
8,l7-49,CacheHits,0
8,l7-49,CacheMisses,0
8,l7-50,CacheHits,0
8,l7-50,CacheMisses,0
8,l7-51,CacheHits,0
8,l7-51,CacheMisses,0
8,l7-52,CacheHits,0
8,l7-52,CacheMisses,0
8,l7-53,CacheHits,0
8,l7-53,CacheMisses,0
8,l7-54,CacheHits,0
8,l7-54,CacheMisses,0
8,l7-55,CacheHits,0
8,l7-55,CacheMisses,0
8,l7-56,CacheHits,0
8,l7-56,CacheMisses,0
8,l7-57,CacheHits,0
8,l7-57,CacheMisses,0
8,l7-58,CacheHits,0
8,l7-58,CacheMisses,0
8,l7-59,CacheHits,0
8,l7-59,CacheMisses,0
8,l7-60,CacheHits,0
8,l7-60,CacheMisses,0
8,l7-61,CacheHits,1
8,l7-61,CacheMisses,0
8,l7-62,CacheHits,0
8,l7-62,CacheMisses,0
8,l7-63,CacheHits,0
8,l7-63,CacheMisses,0
8,l7-64,CacheHits,0
8,l7-64,CacheMisses,0
8,l7-65,CacheHits,0
8,l7-65,CacheMisses,0
8,l7-66,CacheHits,0
8,l7-66,CacheMisses,0
8,l7-67,CacheHits,0
8,l7-67,CacheMisses,0
8,l7-68,CacheHits,0
8,l7-68,CacheMisses,0
8,l7-69,CacheHits,0
8,l7-69,CacheMisses,0
8,l7-70,CacheHits,0
8,l7-70,CacheMisses,0
8,l7-71,CacheHits,0
8,l7-71,CacheMisses,0
8,l7-72,CacheHits,1
8,l7-72,CacheMisses,0
8,l7-73,CacheHits,0
8,l7-73,CacheMisses,0
8,l7-74,CacheHits,0
8,l7-74,CacheMisses,0
8,l7-75,CacheHits,0
8,l7-75,CacheMisses,0
8,l7-76,CacheHits,0
8,l7-76,CacheMisses,0
8,l7-77,CacheHits,0
8,l7-77,CacheMisses,0
8,l7-78,CacheHits,0
8,l7-78,CacheMisses,0
8,l7-79,CacheHits,0
8,l7-79,CacheMisses,0
8,l7-80,CacheHits,0
8,l7-80,CacheMisses,0
8,l7-81,CacheHits,0
8,l7-81,CacheMisses,0
8,l7-82,CacheHits,0
8,l7-82,CacheMisses,0
8,l7-83,CacheHits,0
8,l7-83,CacheMisses,0
8,l7-84,CacheHits,0
8,l7-84,CacheMisses,0
8,l7-85,CacheHits,0
8,l7-85,CacheMisses,0
8,l7-86,CacheHits,0
8,l7-86,CacheMisses,0
8,l7-87,CacheHits,0
8,l7-87,CacheMisses,0
8,l7-88,CacheHits,0
8,l7-88,CacheMisses,0
8,l7-89,CacheHits,0
8,l7-89,CacheMisses,0
8,l7-90,CacheHits,0
8,l7-90,CacheMisses,0
8,l7-91,CacheHits,0
8,l7-91,CacheMisses,0
8,l7-92,CacheHits,0
8,l7-92,CacheMisses,0
8,l7-93,CacheHits,0
8,l7-93,CacheMisses,0
8,l7-94,CacheHits,0
8,l7-94,CacheMisses,0
8,l7-95,CacheHits,0
8,l7-95,CacheMisses,0
8,l7-96,CacheHits,0
8,l7-96,CacheMisses,0
8,l7-97,CacheHits,0
8,l7-97,CacheMisses,0
8,l7-98,CacheHits,0
8,l7-98,CacheMisses,0
8,l7-99,CacheHits,0
8,l7-99,CacheMisses,0
8,l7-100,CacheHits,0
8,l7-100,CacheMisses,0
8,l7-101,CacheHits,0
8,l7-101,CacheMisses,0
8,l7-102,CacheHits,0
8,l7-102,CacheMisses,0
8,l7-103,CacheHits,0
8,l7-103,CacheMisses,0
8,l7-104,CacheHits,0
8,l7-104,CacheMisses,0
8,l7-105,CacheHits,0
8,l7-105,CacheMisses,0
8,l7-106,CacheHits,0
8,l7-106,CacheMisses,0
8,l7-107,CacheHits,0
8,l7-107,CacheMisses,0
8,l7-108,CacheHits,0
8,l7-108,CacheMisses,0
8,l7-109,CacheHits,0
8,l7-109,CacheMisses,0
8,l7-110,CacheHits,0
8,l7-110,CacheMisses,0
8,l7-111,CacheHits,0
8,l7-111,CacheMisses,0
8,l7-112,CacheHits,0
8,l7-112,CacheMisses,0
8,l7-113,CacheHits,0
8,l7-113,CacheMisses,0
8,l7-114,CacheHits,0
8,l7-114,CacheMisses,0
8,l7-115,CacheHits,0
8,l7-115,CacheMisses,0
8,l7-116,CacheHits,0
8,l7-116,CacheMisses,0
8,l7-117,CacheHits,0
8,l7-117,CacheMisses,0
8,l7-118,CacheHits,0
8,l7-118,CacheMisses,0
8,l7-119,CacheHits,0
8,l7-119,CacheMisses,0
8,l7-120,CacheHits,0
8,l7-120,CacheMisses,0
8,l7-121,CacheHits,0
8,l7-121,CacheMisses,0
8,l7-122,CacheHits,1
8,l7-122,CacheMisses,0
8,l7-123,CacheHits,0
8,l7-123,CacheMisses,0
8,l7-124,CacheHits,0
8,l7-124,CacheMisses,0
8,l7-125,CacheHits,0
8,l7-125,CacheMisses,0
8,l7-126,CacheHits,0
8,l7-126,CacheMisses,0
8,l7-127,CacheHits,0
8,l7-127,CacheMisses,0
8,l7-128,CacheHits,1
8,l7-128,CacheMisses,0
8,l8-1,CacheHits,300
8,l8-1,CacheMisses,0
8,l8-2,CacheHits,297
8,l8-2,CacheMisses,0
8,l8-3,CacheHits,293
8,l8-3,CacheMisses,0
8,l8-4,CacheHits,291
8,l8-4,CacheMisses,0
8,l8-5,CacheHits,306
8,l8-5,CacheMisses,0
8,l8-6,CacheHits,303
8,l8-6,CacheMisses,0
8,l8-7,CacheHits,326
8,l8-7,CacheMisses,0
8,l8-8,CacheHits,337
8,l8-8,CacheMisses,0
8,l8-9,CacheHits,292
8,l8-9,CacheMisses,0
8,l8-10,CacheHits,301
8,l8-10,CacheMisses,0
8,l8-11,CacheHits,289
8,l8-11,CacheMisses,0
8,l8-12,CacheHits,292
8,l8-12,CacheMisses,0
8,l8-13,CacheHits,307
8,l8-13,CacheMisses,0
8,l8-14,CacheHits,309
8,l8-14,CacheMisses,0
8,l8-15,CacheHits,310
8,l8-15,CacheMisses,0
8,l8-16,CacheHits,307
8,l8-16,CacheMisses,0
8,l8-17,CacheHits,288
8,l8-17,CacheMisses,0
8,l8-18,CacheHits,302
8,l8-18,CacheMisses,0
8,l8-19,CacheHits,319
8,l8-19,CacheMisses,0
8,l8-20,CacheHits,284
8,l8-20,CacheMisses,0
8,l8-21,CacheHits,294
8,l8-21,CacheMisses,0
8,l8-22,CacheHits,317
8,l8-22,CacheMisses,0
8,l8-23,CacheHits,311
8,l8-23,CacheMisses,0
8,l8-24,CacheHits,278
8,l8-24,CacheMisses,0
8,l8-25,CacheHits,290
8,l8-25,CacheMisses,0
8,l8-26,CacheHits,295
8,l8-26,CacheMisses,0
8,l8-27,CacheHits,328
8,l8-27,CacheMisses,0
8,l8-28,CacheHits,273
8,l8-28,CacheMisses,0
8,l8-29,CacheHits,288
8,l8-29,CacheMisses,0
8,l8-30,CacheHits,281
8,l8-30,CacheMisses,0
8,l8-31,CacheHits,317
8,l8-31,CacheMisses,0
8,l8-32,CacheHits,302
8,l8-32,CacheMisses,0
8,l8-33,CacheHits,312
8,l8-33,CacheMisses,0
8,l8-34,CacheHits,267
8,l8-34,CacheMisses,0
8,l8-35,CacheHits,320
8,l8-35,CacheMisses,0
8,l8-36,CacheHits,305
8,l8-36,CacheMisses,0
8,l8-37,CacheHits,285
8,l8-37,CacheMisses,0
8,l8-38,CacheHits,292
8,l8-38,CacheMisses,0
8,l8-39,CacheHits,304
8,l8-39,CacheMisses,0
8,l8-40,CacheHits,305
8,l8-40,CacheMisses,0
8,l8-41,CacheHits,299
8,l8-41,CacheMisses,0
8,l8-42,CacheHits,293
8,l8-42,CacheMisses,0
8,l8-43,CacheHits,311
8,l8-43,CacheMisses,0
8,l8-44,CacheHits,305
8,l8-44,CacheMisses,0
8,l8-45,CacheHits,283
8,l8-45,CacheMisses,0
8,l8-46,CacheHits,287
8,l8-46,CacheMisses,0
8,l8-47,CacheHits,285
8,l8-47,CacheMisses,0
8,l8-48,CacheHits,296
8,l8-48,CacheMisses,0
8,l8-49,CacheHits,322
8,l8-49,CacheMisses,0
8,l8-50,CacheHits,297
8,l8-50,CacheMisses,0
8,l8-51,CacheHits,324
8,l8-51,CacheMisses,0
8,l8-52,CacheHits,329
8,l8-52,CacheMisses,0
8,l8-53,CacheHits,298
8,l8-53,CacheMisses,0
8,l8-54,CacheHits,265
8,l8-54,CacheMisses,0
8,l8-55,CacheHits,300
8,l8-55,CacheMisses,0
8,l8-56,CacheHits,287
8,l8-56,CacheMisses,0
8,l8-57,CacheHits,287
8,l8-57,CacheMisses,0
8,l8-58,CacheHits,328
8,l8-58,CacheMisses,0
8,l8-59,CacheHits,318
8,l8-59,CacheMisses,0
8,l8-60,CacheHits,306
8,l8-60,CacheMisses,0
8,l8-61,CacheHits,302
8,l8-61,CacheMisses,0
8,l8-62,CacheHits,299
8,l8-62,CacheMisses,0
8,l8-63,CacheHits,304
8,l8-63,CacheMisses,0
8,l8-64,CacheHits,289
8,l8-64,CacheMisses,0
8,l8-65,CacheHits,312
8,l8-65,CacheMisses,0
8,l8-66,CacheHits,300
8,l8-66,CacheMisses,0
8,l8-67,CacheHits,281
8,l8-67,CacheMisses,0
8,l8-68,CacheHits,313
8,l8-68,CacheMisses,0
8,l8-69,CacheHits,298
8,l8-69,CacheMisses,0
8,l8-70,CacheHits,292
8,l8-70,CacheMisses,0
8,l8-71,CacheHits,295
8,l8-71,CacheMisses,0
8,l8-72,CacheHits,304
8,l8-72,CacheMisses,0
8,l8-73,CacheHits,301
8,l8-73,CacheMisses,0
8,l8-74,CacheHits,287
8,l8-74,CacheMisses,0
8,l8-75,CacheHits,311
8,l8-75,CacheMisses,0
8,l8-76,CacheHits,299
8,l8-76,CacheMisses,0
8,l8-77,CacheHits,309
8,l8-77,CacheMisses,0
8,l8-78,CacheHits,296
8,l8-78,CacheMisses,0
8,l8-79,CacheHits,282
8,l8-79,CacheMisses,0
8,l8-80,CacheHits,338
8,l8-80,CacheMisses,0
8,l8-81,CacheHits,307
8,l8-81,CacheMisses,0
8,l8-82,CacheHits,309
8,l8-82,CacheMisses,0
8,l8-83,CacheHits,303
8,l8-83,CacheMisses,0
8,l8-84,CacheHits,289
8,l8-84,CacheMisses,0
8,l8-85,CacheHits,290
8,l8-85,CacheMisses,0
8,l8-86,CacheHits,285
8,l8-86,CacheMisses,0
8,l8-87,CacheHits,272
8,l8-87,CacheMisses,0
8,l8-88,CacheHits,310
8,l8-88,CacheMisses,0
8,l8-89,CacheHits,304
8,l8-89,CacheMisses,0
8,l8-90,CacheHits,267
8,l8-90,CacheMisses,0
8,l8-91,CacheHits,301
8,l8-91,CacheMisses,0
8,l8-92,CacheHits,282
8,l8-92,CacheMisses,0
8,l8-93,CacheHits,340
8,l8-93,CacheMisses,0
8,l8-94,CacheHits,298
8,l8-94,CacheMisses,0
8,l8-95,CacheHits,284
8,l8-95,CacheMisses,0
8,l8-96,CacheHits,322
8,l8-96,CacheMisses,0
8,l8-97,CacheHits,284
8,l8-97,CacheMisses,0
8,l8-98,CacheHits,308
8,l8-98,CacheMisses,0
8,l8-99,CacheHits,305
8,l8-99,CacheMisses,0
